#1 arg remaining, starting with 'cubic_10BDP.pcap'
#Ostermann's tcptrace -- version 6.6.7 -- Thu Nov  4, 2004

#15161 packets seen, 15161 TCP packets traced
#elapsed wallclock time: 0:00:00.156661, 96775 pkts/sec analyzed
#trace file elapsed time: 0:02:58.061804
#TCP connection info:
#1520 TCP connections traced:
conn_#,host_a,host_b,port_a,port_b,first_packet,last_packet,total_packets_a2b,total_packets_b2a,resets_sent_a2b,resets_sent_b2a,ack_pkts_sent_a2b,ack_pkts_sent_b2a,pure_acks_sent_a2b,pure_acks_sent_b2a,sack_pkts_sent_a2b,sack_pkts_sent_b2a,dsack_pkts_sent_a2b,dsack_pkts_sent_b2a,max_sack_blks/ack_a2b,max_sack_blks/ack_b2a,unique_bytes_sent_a2b,unique_bytes_sent_b2a,actual_data_pkts_a2b,actual_data_pkts_b2a,actual_data_bytes_a2b,actual_data_bytes_b2a,rexmt_data_pkts_a2b,rexmt_data_pkts_b2a,rexmt_data_bytes_a2b,rexmt_data_bytes_b2a,zwnd_probe_pkts_a2b,zwnd_probe_pkts_b2a,zwnd_probe_bytes_a2b,zwnd_probe_bytes_b2a,outoforder_pkts_a2b,outoforder_pkts_b2a,pushed_data_pkts_a2b,pushed_data_pkts_b2a,SYN/FIN_pkts_sent_a2b,SYN/FIN_pkts_sent_b2a,req_1323_ws/ts_a2b,req_1323_ws/ts_b2a,adv_wind_scale_a2b,adv_wind_scale_b2a,req_sack_a2b,req_sack_b2a,sacks_sent_a2b,sacks_sent_b2a,urgent_data_pkts_a2b,urgent_data_pkts_b2a,urgent_data_bytes_a2b,urgent_data_bytes_b2a,mss_requested_a2b,mss_requested_b2a,max_segm_size_a2b,max_segm_size_b2a,min_segm_size_a2b,min_segm_size_b2a,avg_segm_size_a2b,avg_segm_size_b2a,max_win_adv_a2b,max_win_adv_b2a,min_win_adv_a2b,min_win_adv_b2a,zero_win_adv_a2b,zero_win_adv_b2a,avg_win_adv_a2b,avg_win_adv_b2a,initial_window_bytes_a2b,initial_window_bytes_b2a,initial_window_pkts_a2b,initial_window_pkts_b2a,ttl_stream_length_a2b,ttl_stream_length_b2a,missed_data_a2b,missed_data_b2a,truncated_data_a2b,truncated_data_b2a,truncated_packets_a2b,truncated_packets_b2a,data_xmit_time_a2b,data_xmit_time_b2a,idletime_max_a2b,idletime_max_b2a,hardware_dups_a2b,hardware_dups_b2a,throughput_a2b,throughput_b2a,RTT_samples_a2b,RTT_samples_b2a,RTT_min_a2b,RTT_min_b2a,RTT_max_a2b,RTT_max_b2a,RTT_avg_a2b,RTT_avg_b2a,RTT_stdev_a2b,RTT_stdev_b2a,RTT_from_3WHS_a2b,RTT_from_3WHS_b2a,RTT_full_sz_smpls_a2b,RTT_full_sz_smpls_b2a,RTT_full_sz_min_a2b,RTT_full_sz_min_b2a,RTT_full_sz_max_a2b,RTT_full_sz_max_b2a,RTT_full_sz_avg_a2b,RTT_full_sz_avg_b2a,RTT full_sz_stdev_a2b,RTT_full_sz_stdev_b2a,post-loss_acks_a2b,post-loss_acks_b2a,ambiguous_acks_a2b,ambiguous_acks_b2a,RTT_min_(last)_a2b,RTT_min_(last)_b2a,RTT_max_(last)_a2b,RTT_max_(last)_b2a,RTT_avg_(last)_a2b,RTT_avg_(last)_b2a,RTT_sdv_(last)_a2b,RTT_sdv_(last)_b2a,segs_cum_acked_a2b,segs_cum_acked_b2a,duplicate_acks_a2b,duplicate_acks_b2a,triple_dupacks_a2b,triple_dupacks_b2a,max_#_retrans_a2b,max_#_retrans_b2a,min_retr_time_a2b,min_retr_time_b2a,max_retr_time_a2b,max_retr_time_b2a,avg_retr_time_a2b,avg_retr_time_b2a,sdv_retr_time_a2b,sdv_retr_time_b2a,
10,10.0.0.1,10.0.1.1,35628,80,1693940044.981228 , 1693940045.466723 ,              6,              4,              0,              0,              5,              4,              3,              1,              0,              0,              0,              0,              0,              0,            139,            487,              1,              1,            139,            487,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              1,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            139,            487,            139,            487,            138,            486,          69632,          69632,          65536,          69632,              0,              0,          67993,          69632,            139,            487,              1,              1,            139,            487,              0,              0,              0,              0,              0,              0,          0.000,          0.000,          169.7,          170.4,              0,              0,            286,           1003,              3,              3,          153.4,            0.0,          169.7,            0.0,          161.4,            0.0,            8.2,            0.0,          153.4,            0.0,              2,              2,          153.4,            0.0,          169.7,            0.0,          161.5,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              1,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
11,10.0.0.1,10.0.1.1,35632,80,1693940045.54299 , 1693940045.550708 ,              6,              4,              0,              0,              5,              4,              3,              1,              0,              0,              0,              0,              0,              0,            139,            487,              1,              1,            139,            487,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              1,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            139,            487,            139,            487,            138,            486,          69632,          69632,          65536,          69632,              0,              0,          67993,          69632,            139,            487,              1,              1,            139,            487,              0,              0,              0,              0,              0,              0,          0.000,          0.000,          173.5,          174.2,              0,              0,            280,            981,              3,              3,          156.6,            0.0,          173.5,            0.0,          165.1,            0.0,            8.4,            0.0,          156.6,            0.0,              2,              2,          156.6,            0.0,          173.5,            0.0,          165.0,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              1,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
12,10.0.0.1,10.0.1.1,35636,80,1693940045.67480 , 1693940045.565955 ,              6,              4,              0,              0,              5,              4,              3,              1,              0,              0,              0,              0,              0,              0,            139,            487,              1,              1,            139,            487,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              1,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            139,            487,            139,            487,            138,            486,          69632,          69632,          65536,          69632,              0,              0,          67993,          69632,            139,            487,              1,              1,            139,            487,              0,              0,              0,              0,              0,              0,          0.000,          0.000,          174.0,          174.8,              0,              0,            279,            977,              3,              3,          157.6,            0.0,          174.0,            0.0,          165.7,            0.0,            8.2,            0.0,          157.6,            0.0,              2,              2,          157.6,            0.0,          174.0,            0.0,          165.8,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              1,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
13,10.0.0.1,10.0.1.1,35640,80,1693940045.140638 , 1693940045.650946 ,              6,              4,              0,              0,              5,              4,              3,              1,              0,              0,              0,              0,              0,              0,            139,            487,              1,              1,            139,            487,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              1,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            139,            487,            139,            487,            138,            486,          69632,          69632,          65536,          69632,              0,              0,          67993,          69632,            139,            487,              1,              1,            139,            487,              0,              0,              0,              0,              0,              0,          0.000,          0.000,          178.3,          179.0,              0,              0,            272,            954,              3,              3,          161.3,            0.0,          178.3,            0.0,          169.7,            0.0,            8.5,            0.0,          161.3,            0.0,              2,              2,          161.3,            0.0,          178.3,            0.0,          169.8,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              1,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
14,10.0.0.1,10.0.1.1,35656,80,1693940045.274078 , 1693940045.805708 ,              6,              4,              0,              0,              5,              4,              3,              1,              0,              0,              0,              0,              0,              0,            139,            487,              1,              1,            139,            487,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              1,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            139,            487,            139,            487,            138,            486,          69632,          69632,          65536,          69632,              0,              0,          67993,          69632,            139,            487,              1,              1,            139,            487,              0,              0,              0,              0,              0,              0,          0.000,          0.000,          185.4,          186.2,              0,              0,            261,            916,              3,              3,          168.5,            0.0,          185.4,            0.0,          176.8,            0.0,            8.5,            0.0,          168.5,            0.0,              2,              2,          168.5,            0.0,          185.4,            0.0,          176.9,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              1,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
15,10.0.0.1,10.0.1.1,35664,80,1693940045.347442 , 1693940045.890244 ,              6,              4,              0,              0,              5,              4,              3,              1,              0,              0,              0,              0,              0,              0,            139,            487,              1,              1,            139,            487,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              1,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            139,            487,            139,            487,            138,            486,          69632,          69632,          65536,          69632,              0,              0,          67993,          69632,            139,            487,              1,              1,            139,            487,              0,              0,              0,              0,              0,              0,          0.000,          0.000,          189.7,          190.5,              0,              0,            256,            897,              3,              3,          171.4,            0.0,          189.7,            0.0,          180.5,            0.0,            9.1,            0.0,          171.4,            0.0,              2,              2,          171.4,            0.0,          189.7,            0.0,          180.5,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              1,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
16,10.0.0.1,10.0.1.1,35672,80,1693940045.590947 , 1693940046.172567 ,              6,              4,              0,              0,              5,              4,              3,              1,              0,              0,              0,              0,              0,              0,            139,            487,              1,              1,            139,            487,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              1,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            139,            487,            139,            487,            138,            486,          69632,          69632,          65536,          69632,              0,              0,          67993,          69632,            139,            487,              1,              1,            139,            487,              0,              0,              0,              0,              0,              0,          0.000,          0.000,          202.9,          203.6,              0,              0,            239,            837,              3,              3,          184.1,            0.0,          202.8,            0.0,          193.4,            0.0,            9.4,            0.0,          184.1,            0.0,              2,              2,          184.1,            0.0,          202.8,            0.0,          193.5,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              1,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
17,10.0.0.1,10.0.1.1,35688,80,1693940045.633880 , 1693940046.222612 ,              6,              4,              0,              0,              5,              4,              3,              1,              0,              0,              0,              0,              0,              0,            139,            487,              1,              1,            139,            487,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              1,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            139,            487,            139,            487,            138,            486,          69632,          69632,          65536,          69632,              0,              0,          67993,          69632,            139,            487,              1,              1,            139,            487,              0,              0,              0,              0,              0,              0,          0.000,          0.000,          205.6,          206.3,              0,              0,            236,            827,              3,              3,          186.4,            0.0,          205.6,            0.0,          195.8,            0.0,            9.6,            0.0,          186.4,            0.0,              2,              2,          186.4,            0.0,          205.6,            0.0,          196.0,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              1,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
18,10.0.0.1,10.0.1.1,35696,80,1693940045.667518 , 1693940046.260814 ,              6,              4,              0,              0,              5,              4,              3,              1,              0,              0,              0,              0,              0,              0,            139,            487,              1,              1,            139,            487,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              1,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            139,            487,            139,            487,            138,            486,          69632,          69632,          65536,          69632,              0,              0,          67993,          69632,            139,            487,              1,              1,            139,            487,              0,              0,              0,              0,              0,              0,          0.000,          0.000,          207.1,          207.9,              0,              0,            234,            821,              3,              3,          187.7,            0.0,          207.0,            0.0,          197.3,            0.0,            9.7,            0.0,          187.7,            0.0,              2,              2,          187.7,            0.0,          207.0,            0.0,          197.3,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              1,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
19,10.0.0.1,10.0.1.1,35710,80,1693940045.851442 , 1693940046.474549 ,              6,              4,              0,              0,              5,              4,              3,              1,              0,              0,              0,              0,              0,              0,            139,            487,              1,              1,            139,            487,              0,              0,              0,              0,              0,              0,              0,              0,              0,              0,              1,              1,            1/1,            1/1,            Y/Y,            Y/Y,             12,             12,              Y,              Y,              0,              0,              0,              0,              0,              0,           1460,           1460,            139,            487,            139,            487,            138,            486,          69632,          69632,          65536,          69632,              0,              0,          67993,          69632,            139,            487,              1,              1,            139,            487,              0,              0,              0,              0,              0,              0,          0.000,          0.000,          217.7,          218.4,              0,              0,            223,            782,              3,              3,          197.2,            0.0,          217.7,            0.0,          207.3,            0.0,           10.2,            0.0,          197.2,            0.0,              2,              2,          197.2,            0.0,          217.7,            0.0,          207.4,            0.0,            0.0,            0.0,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,              0,              0,              0,              1,              0,              0,              0,              0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,            0.0,
